occurrences,term
71,the bench
71,her daughter
71,years after
71,the western
71,bank of
71,by percent
71,down from
71,was killed
71,middle school
71,in response
71,this report
71,letter to
71,still the
71,that includes
71,the buckeyes
71,the trial
70,time since
70,the lake
70,public safety
70,secretary of
70,in favor
70,free agent
70,the economic
70,the victims
70,the ninth
70,students in
70,had two
70,the numbers
70,office in
70,in afghanistan
70,most recent
70,the win
70,middle class
70,the schools
69,degree in
69,the arts
69,of california
69,of cleveland
69,goal is
69,the bridge
69,of students
69,the drug
69,than they
69,the total
69,in newark
69,gave the
69,and federal
69,african american
69,city officials
69,in oregon
69,the financial
69,team to
69,victory over
69,to perform
69,his last
68,entered the
68,in games
68,appeared in
68,law that
68,cause of
68,month the
68,this spring
68,which includes
68,took over
68,just before
68,said its
68,company that
68,worked with
68,southern california
67,he saw
67,rose percent
67,held in
67,address the
67,the eighth
67,council members
67,said today
67,favor of
67,commitment to
67,million and
67,the newspaper
67,quarter of
67,company has
67,include the
67,goal of
67,than people
67,five year
67,and third
67,goals and
67,and year
67,his brother
67,short of
67,in china
67,four of
67,with percent
67,are available
67,opened in
67,would allow
66,for comment
66,percent and
66,income tax
66,impact on
66,at percent
66,intended to
66,the golden
66,of local
66,spring training
66,worth of
66,worked for
66,locker room
66,and rebounds
66,has long
66,ncaa tournament
66,later this
66,community college
66,their home
66,owned by
66,from new
66,to two
65,that included
65,last fall
65,of ohio
65,state police
65,first three
65,calls for
65,her son
65,second time
65,the port
65,said wednesday
65,world series
65,for decades
65,saying the
65,years as
65,would require
65,court in
65,unemployment rate
65,for children
65,be available
65,at risk
65,said think
64,on feb
64,saturday at
64,for million
64,th anniversary
64,years he
64,season in
64,of portland
64,week that
64,the crash
64,the jury
64,concerns about
64,shut down
64,to score
64,to investigate
64,police chief
64,per share
64,an issue
64,sentenced to
64,county prosecutor
63,for public
63,lead the
63,drop in
63,after an
63,than half
63,the stadium
63,said her
63,the impact
63,the fbi
63,illegal immigrants
63,the bears
63,the offense
63,percentage of
63,students who
63,was released
63,april and
63,earlier in
63,ago the
63,from percent
63,to court
63,school year
63,park and
63,whether he
63,in six
63,the division
63,he called
63,said monday
62,caused by
62,the lineup
62,that more
62,the facility
62,to step
62,in exchange
62,at age
62,him at
62,of to
62,safety and
62,state department
62,the firm
62,spokeswoman for
62,the officer
62,year that
62,and high
62,dining room
62,two hours
62,aimed at
62,more money
62,in arizona
62,care and
62,the contract
62,its new
62,everything from
62,says she
62,the cause
62,lead in
62,shows that
62,failing to
62,university in
61,signs of
61,the position
61,responded to
61,meet the
61,april at
61,about two
61,team of
61,his job
61,the citys
61,eligible for
61,the college
61,has won
61,rate of
61,the european
61,referring to
61,the maryland
61,support of
61,third of
61,the debt
61,the plant
61,the tournament
61,of thousands
61,the football
61,reduce the
61,described as
61,smith said
61,close the
61,first in
61,and public
61,office and
61,we believe
61,his best
60,the ballot
60,win in
60,the baltimore
60,vote on
60,round pick
60,in after
60,has worked
60,has seen
60,founder of
60,he wrote
60,has more
60,said is
60,he might
60,collective bargaining
60,showed up
60,the legislation
60,the call
60,and five
60,ceo of
60,million from
60,the attorney
60,than year
60,mental health
60,program that
60,two other
60,final four
59,on june
59,the parking
59,for sale
59,evidence that
59,asked about
59,energy and
59,game the
59,up his
59,sheriff office
59,after she
59,his right
59,will play
59,home run
59,and community
59,among other
59,and chief
59,company is
59,and business
59,new england
59,breast cancer
59,chief of
59,court judge
59,superior court
59,he became
59,district court
59,year as
59,an effort
59,being held
59,team has
59,of former
59,wednesday night
59,protect the
59,the primary
59,saying it
59,justice department
59,percent for
58,the trail
58,general motors
58,professor of
58,game with
58,depend on
58,york and
58,said don
58,tea party
58,eager to
58,at or
58,office of
58,public and
58,south carolina
58,leading to
58,on sept
58,for other
58,the starting
58,the suspect
58,the data
58,killed in
58,for second
58,the coach
58,the lower
58,he believes
58,university and
58,grand jury
58,state in
58,sales tax
58,of north
57,their families
57,told police
57,will include
57,manager of
57,fiscal year
57,there also
57,the sheriff
57,house speaker
57,and million
57,third and
57,the jets
57,who could
57,of several
57,five of
57,when his
57,hits and
57,shouldn be
57,christie said
57,from other
57,going into
57,on july
57,the changes
57,he thought
57,the focus
57,he worked
57,he left
57,spokesman said
57,the environment
57,the private
57,city has
57,this team
57,times the
57,for five
57,on whether
56,reach the
56,run the
56,the suit
56,reported that
56,available at
56,about half
56,college and
56,the chief
56,sales of
56,rebounds and
56,move the
56,the foundation
56,the games
56,community and
56,million year
56,city in
56,it clear
56,of billion
56,for nearly
56,his year
56,the dodgers
56,field and
56,an estimated
56,many as
56,running for
56,his office
56,was shot
56,court of
56,made his
56,held on
56,an independent
56,the six
56,post dispatch
56,gas prices
56,and six
56,professor at
56,home runs
56,the staff
56,an assistant
56,per year
55,park in
55,mother of
55,property tax
55,who played
55,and health
55,to at
55,the festival
55,exchange for
55,against him
55,fell to
55,tickets are
55,only two
55,of government
55,wide receiver
55,jobs in
55,possibility of
55,and several
55,of oregon
55,the fight
55,records show
55,the agreement
55,years before
55,to encourage
55,said what
55,home on
55,told them
55,avenue and
55,the stock
55,old daughter
55,past years
55,to register
55,of small
55,players and
55,the owners
55,him out
55,high profile
55,homes and
55,bill that
55,of at
55,said friday
55,institute of
55,directed by
54,feet of
54,with four
54,the rose
54,program and
54,county jail
54,program is
54,said on
54,the release
54,his third
54,to treat
54,part because
54,that led
54,linked to
54,his left
54,granite city
54,of justice
54,director for
54,notre dame
54,game for
54,himself in
54,who made
54,as high
54,season he
54,teachers and
54,to five
54,republican party
54,with million
54,residents of
54,the charges
54,went for
54,to compete
54,for which
54,just two
54,changes in
54,months in
54,started the
54,for women
54,will begin
54,three games
54,th in
54,economy and
54,authority to
54,season but
54,three hours
54,essex county
53,an attorney
53,would give
53,city is
53,big ten
53,will start
53,began in
53,crowd of
53,companies that
53,with left
53,allow the
53,and gas
53,below the
53,an annual
53,failure to
53,still has
53,the officers
53,his th
53,the fed
53,range from
53,war ii
53,thursday that
53,two thirds
53,is likely
53,record of
53,in by
53,second and
53,police say
53,second quarter
53,seconds left
53,gave him
53,he started
53,hasn been
53,has yet
53,government and
53,group that
53,sunday night
53,two run
53,focusing on
53,the pacific
53,the student
53,player of
53,the fund
53,the percent
53,on nov
53,players in
53,officials and
53,the plane
52,defensive end
52,of commerce
52,the lawsuit
52,on two
52,he used
52,seen as
52,not guilty
52,district attorney
52,services and
52,convicted of
52,have long
52,tribute to
52,tuesday that
52,of transportation
52,small business
52,home of
52,the attention
52,to no
52,an emergency
52,medical marijuana
52,their homes
52,the franchise
52,least two
52,anyone with
52,three weeks
52,ranging from
52,it easier
52,player in
52,year when
52,is free
52,rely on
52,in southern
52,to four
52,companies to
52,in congress
52,an increase
52,passed the
52,members and
52,the competition
52,the coast
52,sponsored by
52,street in
52,teams in
52,after it
52,during an
52,state attorney
52,about miles
51,to local
51,said no
51,of south
51,months after
51,saying he
51,which could
51,only percent
51,the justice
51,cars and
51,be considered
51,provide the
51,years at
51,an mail
51,said so
51,cents per
51,he thinks
51,higher education
51,changes to
51,held at
51,state officials
51,louis and
51,take over
51,college of
51,the flyers
51,and ceo
51,anniversary of
51,year on
51,road in
51,after they
51,the square
51,removed from
51,after years
51,statement that
51,the postseason
51,that while
51,and john
51,right thing
51,bottom line
51,and later
51,credit for
51,of young
51,tampa bay
51,ago when
51,the border
51,took place
51,board member
51,county executive
51,the nuggets
51,the upper
51,the valley
51,federal court
50,said one
50,worked out
50,an agreement
50,an american
50,sales and
50,home the
50,at at
50,the action
50,the lowest
50,to appear
50,three year
50,to minutes
50,in several
50,review of
50,release of
50,ball and
50,the march
50,is known
50,four year
50,company in
50,and police
50,it difficult
50,behalf of
50,of law
50,at million
50,the puck
50,for with
50,championship game
50,said just
50,his time
50,his company
50,fell percent
50,follow up
50,also are
50,state to
50,created by
50,senate bill
50,used by
50,players who
50,to year
50,million the
50,the seat
50,but has
50,as its
50,told reporters
50,ages and
50,growth in
50,two decades
50,are trying
50,brown said
50,week after
50,the statement
50,called it
50,com or
50,long way
50,the eastern
50,with high
50,approved the
50,there lot
50,they won
50,the energy
50,may at
50,the roof
49,law is
49,the hearing
49,brought to
49,increase the
49,approved by
49,penn state
49,will pay
49,the effort
49,the trade
49,plan for
49,later the
49,can afford
49,whether they
49,local governments
49,account for
49,the companies
49,money in
49,money from
49,lost to
49,pressure on
49,or call
49,march and
49,about in
49,would also
49,years but
49,the labor
49,state is
49,of college
49,news of
49,on behalf
49,to seek
49,victory in
49,the orange
49,do more
49,has spent
49,age and
49,that year
49,was up
49,free throws
49,worked in
49,say he
49,air force
49,about billion
49,west side
49,showed that
49,the overall
49,the net
49,economy is
49,the popular
49,wednesday that
49,game he
49,her home
49,face the
49,game was
48,the fda
48,to tie
48,be reached
48,who worked
48,an area
48,suggested that
48,the legal
48,to st
48,the detroit
48,those in
48,but some
48,among them
48,north america
48,part time
48,the run
48,over years
48,santa ana
48,think there
48,he hopes
48,on dec
48,listed as
48,high schools
48,western conference
48,he ran
48,they found
48,scored points
48,dollars in
48,testified that
48,said last
48,and co
48,year at
48,the beavers
48,two more
48,the hawks
48,and national
48,whether to
48,nearly million
48,city to
48,and private
48,the civil
48,international airport
48,two year
48,pay the
48,of federal
48,past year
48,the ice
48,eight years
48,government has
48,not immediately
48,to about
48,year by
48,the association
48,states that
48,elected officials
48,placed on
48,the award
48,had their
48,work as
48,st joseph
48,demand for
47,he going
47,district judge
47,her parents
47,bar and
47,two people
47,by its
47,two or
47,the nhl
47,the track
47,he hit
47,percent increase
47,arts and
47,the tour
47,federal law
47,the wildcats
47,groups and
47,the winning
47,tens of
47,the navy
47,game that
47,about whether
47,about three
47,impact of
47,opened the
47,said adding
47,runs and
47,the construction
47,is under
47,acknowledged that
47,in detroit
47,church in
47,road to
47,before being
47,four times
47,of congress
47,in jail
47,civil rights
47,the population
47,star ledger
47,array of
47,report said
47,in west
47,and seven
47,the arena
47,the alleged
47,over his
47,to respond
47,credit card
47,limited to
47,among those
47,system is
47,the devils
47,his car
47,the patient
47,of police
47,port authority
47,obama said
46,obama and
46,the ravens
46,the practice
46,next two
46,news release
46,before his
46,been charged
46,of big
46,on those
46,the lions
46,with about
46,ask the
46,filed for
46,attempted to
46,the pac
46,of american
46,benefits of
46,be released
46,with seconds
46,the democrats
46,circuit court
46,and run
46,run by
46,in innings
46,and children
46,to file
46,to extend
46,the casino
46,to deliver
46,and fire
46,co founder
46,start at
46,four games
46,the highway
46,for year
46,charter schools
46,charges of
46,acres of
46,voted to
46,staff and
46,also will
46,go up
46,shot at
46,shot and
46,that first
46,service to
46,seeking to
46,although he
46,human services
46,his daughter
46,scored on
46,schools in
46,same period
46,his two
46,sale of
46,charges against
46,the rate
46,million or
46,who helped
46,was reported
46,fire department
46,players to
46,but those
46,mg sodium
46,are among
46,was among
46,the township
46,power play
46,about one
46,state sen
46,state budget
46,started in
46,the denver
46,job of
46,last three
45,place at
45,shot in
45,after two
45,season for
45,played for
45,play and
45,service and
45,sought to
45,taxes and
45,the hall
45,affected by
45,set for
45,arrested in
45,she added
45,as early
45,and scored
45,attorney office
45,resulted in
45,re trying
45,and political
45,and won
45,the director
45,prosecutors said
45,april in
45,the euro
45,production of
45,the irs
45,asking for
45,the fans
45,the billion
45,the mile
45,owners of
45,raise the
45,system and
45,argue that
45,family of
45,office said
45,their best
45,lake oswego
45,who did
45,leading the
45,levels of
45,may and
45,them he
45,meet with
45,the unemployment
45,chamber of
45,will receive
45,new mexico
45,the senior
45,the saints
45,the ruling
45,noting that
45,with information
45,job in
45,investigation into
45,believed to
45,division of
45,expects to
45,evidence of
45,was sentenced
45,was first
45,for six
45,voters in
45,get their
45,were found
45,city the
45,defense and
45,west of
45,credit cards
45,connection with
45,to hire
45,in district
45,to fund
45,best known
45,civil war
45,of missouri
45,of six
45,of marijuana
44,coming off
44,and senior
44,hudson county
44,construction of
44,the angels
44,the assembly
44,an year
44,restaurant in
44,residents and
44,to collect
44,to apply
44,and st
44,costs and
44,and th
44,those guys
44,leader of
44,program for
44,the environmental
44,april the
44,march the
44,of home
44,working to
44,become an
44,years it
44,control and
44,costs of
44,monday the
44,to public
44,field goal
44,was set
44,first game
44,four months
44,vote in
44,suspicion of
44,george bush
44,takes to
44,of seven
44,taxes on
44,group and
44,have won
44,agree to
44,sex marriage
44,discuss the
44,he spent
44,old son
44,season to
44,on average
44,to represent
44,to release
44,court to
44,to pursue
44,will allow
44,to boost
44,the special
44,before that
44,the sport
44,wine and
44,the ship
44,board and
44,the low
44,not return
44,big east
44,the global
44,plant in
44,obama is
44,will remain
44,at new
44,the level
43,funding for
43,run and
43,stretch of
43,the illinois
43,news for
43,the oregonian
43,improve the
43,an event
43,concerned that
43,company to
43,in colorado
43,to identify
43,an official
43,new jerseys
43,in from
43,night the
43,in iraq
43,the quarter
43,come with
43,in letter
43,the bureau
43,to defend
43,reports of
43,includes the
43,intends to
43,the olympics
43,is less
43,hospital in
43,could take
43,spot in
43,serves as
43,game to
43,from million
43,early as
43,door to
43,st paul
43,two runs
43,than expected
43,than he
43,size and
43,end to
43,engaged in
43,served with
43,the accident
43,did in
43,selection of
43,ohio the
43,the orioles
43,that money
43,to block
43,his parents
43,saturday and
43,his role
43,the pressure
43,struggled to
43,schools are
43,of chicago
43,appeal to
43,career high
43,percent the
43,who won
43,workers in
43,private sector
43,lower than
43,line and
43,business in
43,the governors
43,the debate
43,the polls
43,michigan state
43,million people
43,this fall
43,provided by
43,more difficult
43,by two
43,the wild
43,law firm
43,the dow
43,issue is
43,will offer
43,the well
42,look to
42,the safety
42,he gave
42,he may
42,promised to
42,difference in
42,they come
42,no seed
42,school students
42,that same
42,participating in
42,all year
42,he tried
42,described the
42,helped the
42,days before
42,leads the
42,of long
42,his game
42,he found
42,third in
42,she didn
42,he felt
42,federal reserve
42,filed in
42,financial officer
42,string of
42,opposition to
42,monday and
42,fish and
42,for help
42,was driving
42,support from
42,for students
42,the rangers
42,free agents
42,their last
42,afford to
42,the victory
42,only about
42,domestic violence
42,weather service
42,th district
42,two out
42,there he
42,tuesday the
42,has since
42,the individual
42,one third
42,agreement with
42,have received
42,played with
42,of national
42,attorney for
42,the magic
42,to last
42,the theater
42,in cash
42,it possible
42,an online
42,and south
42,research and
42,center the
42,said during
42,to high
42,raised in
42,the historic
42,in illinois
42,the settlement
42,thursday at
42,in northern
42,on defense
42,attended the
42,included in
42,year was
42,and helped
42,past three
42,on hand
42,the colorado
42,to approve
42,to present
41,class of
41,opportunity for
41,in was
41,mg cholesterol
41,nearly two
41,pointed to
41,points to
41,but most
41,games to
41,feet on
41,calling for
41,the november
41,record in
41,returning to
41,in missouri
41,the credit
41,the gas
41,will host
41,officials are
41,it kind
41,remain in
41,of community
41,the counter
41,worked on
41,for president
41,up an
41,start in
41,washington state
41,brought in
41,effect on
41,build the
41,sure they
41,reports that
41,chief financial
41,the northern
41,tied to
41,of maryland
41,over medium
41,through an
41,to invest
41,bureau of
41,served in
41,of interest
41,the development
41,case in
41,which also
41,high heat
41,days later
41,as way
41,to settle
41,could help
41,to restore
41,property taxes
41,to preserve
41,school officials
41,home at
41,hole in
41,programs and
41,building and
41,bill would
41,until he
41,run to
41,unlikely to
41,under way
41,at stake
41,been made
41,than an
41,thursday and
41,than three
41,than we
41,the boat
41,site of
41,that allows
41,week he
41,has played
41,of mexico
41,the performance
41,the bases
41,short term
41,al qaida
41,an officer
41,to balance
